frequency_ghz,s11_db,s21_db,sample_id,measurement_id,label,data_source,preprocessing_operations
1.5,-12.656266967055116,-3.575324214579748,C01-S001,C01-S001-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.5387500000000003,-12.150323619792694,-4.826558820193761,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.5425,-11.610797090551713,-4.774302640012524,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.5462499999999997,-11.836314501481729,-4.782832884917719,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.55,-12.287936236924269,-4.608994572472634,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.55375,-11.910580613514771,-4.994797761023499,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.5575,-11.803656342575774,-4.860795033425407,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.5612500000000002,-12.692069627099498,-5.170048093142739,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.565,-12.348629684331666,-5.230207662021285,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.5687499999999996,-11.971628594684951,-4.58054617960516,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.5725,-12.666077011511241,-5.2044514930985395,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.57625,-12.626361794181019,-4.8609704397478115,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.58,-12.184701089062045,-4.892590979320616,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.58375,-11.96213996941882,-4.742920747297291,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.5875,-11.953051197519382,-5.4273824760218705,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.59125,-11.642938614399185,-4.819551965712456,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.5949999999999998,-12.094500265891714,-5.050836534079539,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.59875,-12.230526029671434,-5.183712926175619,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.6025,-12.508329200017775,-5.102045592413085,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.60625,-12.22658906607455,-4.794372195977678,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.61,-11.891601471990384,-4.868241613545804,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.61375,-11.868223615605709,-5.074157460771422,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.6174999999999997,-12.002347407628305,-5.315732374429464,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.62125,-11.902849183311442,-5.296882465067285,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.625,-11.666972948443561,-4.857023977211968,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.62875,-12.008008288968337,-5.341021249807249,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.6325000000000003,-11.59907930959418,-5.058698653425182,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.63625,-12.204158454647061,-4.382317106090167,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.6399999999999997,-11.983493785746937,-4.910464971439093,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.64375,-12.079818294534416,-4.837262228597043,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.6475,-11.670816011540124,-5.264458983488877,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.65125,-12.185309524034395,-5.298646709122468,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.6550000000000002,-11.949383183659572,-4.8073632004162175,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.65875,-12.382462938561925,-5.06047596208562,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.6624999999999996,-11.618019188009487,-4.705573981894727,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.66625,-11.39436128610652,-4.947691232880019,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.67,-11.467753091345115,-4.123663294086198,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.67375,-11.470427575002114,-5.086110305098445,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.6775,-11.436487397146001,-4.8754002121900255,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.68125,-11.453465932093044,-5.15594914175205,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.685,-11.45520690251977,-4.69078111879461,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.6887499999999998,-11.41317567398832,-4.830477701914948,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.6925,-11.792117938110346,-5.165222829727477,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.69625,-11.635322169628262,-5.009652707534442,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.7,-11.535359806272163,-4.603868743302408,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.70375,-11.639645986903105,-4.63294225894982,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.7075,-11.992663676281406,-5.273684691728632,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.7112499999999997,-11.878434369286223,-5.047564145858785,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.715,-11.425403968056136,-4.500708531729217,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.71875,-11.210404414258083,-4.980671973902199,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.7225,-11.46831394115181,-4.899806183896504,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.7262500000000003,-10.631845802769446,-4.7011918642258905,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.73,-11.728546005851383,-5.271726677485457,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.7337499999999997,-11.311557087129437,-5.182385003973788,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.7375,-11.051144161114697,-5.03986407268412,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.74125,-11.113252487739093,-4.6788246953825965,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.745,-11.231812521024809,-4.729357703068767,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.7487500000000002,-11.103499076884313,-4.807902365042349,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.7525,-11.405003959369417,-5.020935969310336,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.7562499999999996,-10.92054712263142,-4.723646751958152,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.76,-11.032933619792136,-5.0388669984777135,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.76375,-11.672637740952197,-4.871259372129959,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.7675,-11.320144066728712,-4.799041081885789,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.77125,-11.880944385814761,-4.618840082328619,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.775,-10.960795491256137,-5.0478978481247605,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.77875,-11.351016200542373,-5.129835314535045,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.7824999999999998,-11.014925805594691,-4.740515314538474,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.78625,-11.453898631106133,-4.7306792602811365,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.79,-11.979711472767134,-5.198961090962251,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.79375,-10.633512754709988,-5.342395077708856,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
2.7975,-11.38738750562599,-4.7932352046778695,C01-S009,C01-S009-M01,Normal,SIMULATED,เรียงข้อมูลตาม measurement_id และ frequency_ghz; ไม่ได้ใช้ smoothing
